seconds	hours	well	OD600	OD600_rollmean	plate	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	strep_conc_ugml	dilution	plate_name	start_hrs_from_0
90001	25.00027777777778	B03	0.946	0.9442	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
91202	25.33388888888889	B03	0.945	0.9468	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
92402	25.66722222222222	B03	0.95	0.9502	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
93602	26.00055555555555	B03	0.953	0.9532	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
94802	26.33388888888889	B03	0.957	0.9572	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
96002	26.66722222222222	B03	0.961	0.961	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
97202	27.00055555555555	B03	0.965	0.9648	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
98402	27.33388888888889	B03	0.969	0.9694	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
99602	27.66722222222222	B03	0.972	0.973	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
100802	28.00055555555555	B03	0.98	0.9766	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
102002	28.33388888888889	B03	0.979	0.98	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
103202	28.66722222222222	B03	0.983	0.9836	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
104402	29.00055555555555	B03	0.986	0.986	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
105602	29.33388888888889	B03	0.99	0.9892	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
106802	29.66722222222222	B03	0.992	0.9922	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
108002	30.00055555555555	B03	0.995	0.9962	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
109202	30.33388888888889	B03	0.998	0.999	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
110402	30.66722222222222	B03	1.006	1.0026	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
111602	31.00055555555555	B03	1.004	1.0056	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
112802	31.33388888888889	B03	1.01	1.0086	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
114002	31.66722222222222	B03	1.01	1.0106	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
115202	32.00055555555556	B03	1.013	1.0136	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
116402	32.333888888888886	B03	1.016	1.017	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
117602	32.66722222222222	B03	1.019	1.0208	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
118802	33.00055555555556	B03	1.027	1.024	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
120002	33.333888888888886	B03	1.029	1.0272	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
121202	33.66722222222222	B03	1.029	1.0306	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
122402	34.00055555555556	B03	1.032	1.0328	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
123602	34.333888888888886	B03	1.036	1.0354	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
124802	34.66722222222222	B03	1.038	1.0384	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
126002	35.00055555555556	B03	1.042	1.0416	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
127202	35.333888888888886	B03	1.044	1.0446	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
128402	35.66722222222222	B03	1.048	1.0476	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
129602	36.00055555555556	B03	1.051	1.0506	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
130802	36.333888888888886	B03	1.053	1.0538	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
132002	36.66722222222222	B03	1.057	1.057	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
133202	37.00055555555556	B03	1.06	1.0602	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
134402	37.333888888888886	B03	1.064	1.0634	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
135602	37.66722222222222	B03	1.067	1.0662	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
136802	38.00055555555556	B03	1.069	1.069	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
138002	38.333888888888886	B03	1.071	1.0714	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
139202	38.66722222222222	B03	1.074	1.0746	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
140402	39.00055555555556	B03	1.076	1.0778	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
141602	39.333888888888886	B03	1.083	1.0808	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
142802	39.66722222222222	B03	1.085	1.0838	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
144002	40.00055555555556	B03	1.086	1.0874	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
145202	40.333888888888886	B03	1.089	1.0892	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
146403	40.6675	B03	1.094	1.0908	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
147603	41.00083333333333	B03	1.092	1.0922	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
148803	41.33416666666667	B03	1.093	1.0928	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
150003	41.6675	B03	1.093	1.0922	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
151203	42.00083333333333	B03	1.092	1.0918	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
152403	42.33416666666667	B03	1.091	1.0916	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
153603	42.6675	B03	1.09	1.0908	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
154803	43.00083333333333	B03	1.092	1.09	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
156003	43.33416666666667	B03	1.089	1.089	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
157203	43.6675	B03	1.088	1.088	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
158403	44.00083333333333	B03	1.086	1.0864	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
159603	44.33416666666667	B03	1.085	1.0852	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
160803	44.6675	B03	1.084	1.084	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
162003	45.00083333333333	B03	1.083	1.083	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
163203	45.33416666666667	B03	1.082	1.0822	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
164403	45.6675	B03	1.081	1.0814	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
165603	46.00083333333333	B03	1.081	1.0806	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
166803	46.33416666666667	B03	1.08	1.08	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
168003	46.6675	B03	1.079	1.0796	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
169203	47.00083333333333	B03	1.079	1.0786	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
170403	47.33416666666667	B03	1.079	1.0786	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
171603	47.6675	B03	1.076	1.0785	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
172803	48.00083333333333	B03	1.08	1.0783333333333334	2	H1287	anc	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
0	0	B04	0.122	0.12166666666666666	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
1200	0.3333333333333333	B04	0.122	0.1215	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
2400	0.6666666666666666	B04	0.121	0.1214	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
3600	1	B04	0.121	0.1212	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
4800	1.3333333333333333	B04	0.121	0.121	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
6000	1.6666666666666667	B04	0.121	0.1212	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
7200	2	B04	0.121	0.1214	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
8400	2.3333333333333335	B04	0.122	0.1216	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
9600	2.6666666666666665	B04	0.122	0.1218	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
10800	3	B04	0.122	0.122	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
12000	3.3333333333333335	B04	0.122	0.1222	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
13200	3.6666666666666665	B04	0.122	0.1224	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
14400	4	B04	0.123	0.1228	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
15600	4.333333333333333	B04	0.123	0.1234	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
16800	4.666666666666667	B04	0.124	0.124	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
18000	5	B04	0.125	0.1246	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
19200	5.333333333333333	B04	0.125	0.1256	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
20400	5.666666666666667	B04	0.126	0.1266	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
21600	6	B04	0.128	0.1278	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
22800	6.333333333333333	B04	0.129	0.12940000000000002	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
24000	6.666666666666667	B04	0.131	0.13140000000000002	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
25200	7	B04	0.133	0.1338	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
26400	7.333333333333333	B04	0.136	0.137	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
27600	7.666666666666667	B04	0.14	0.1408	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
28800	8	B04	0.145	0.1458	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
30000	8.333333333333334	B04	0.15	0.1522	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
31201	8.666944444444445	B04	0.158	0.1596	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
32400	9	B04	0.168	0.1684	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
33600	9.333333333333334	B04	0.177	0.1794	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
34800	9.666666666666666	B04	0.189	0.1926	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
36001	10.000277777777775	B04	0.205	0.208	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
37201	10.33361111111111	B04	0.224	0.226	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
38401	10.666944444444445	B04	0.245	0.246	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
39601	11.000277777777775	B04	0.267	0.2662	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
40801	11.33361111111111	B04	0.289	0.2852	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
42001	11.666944444444445	B04	0.306	0.3042	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
43201	12.000277777777775	B04	0.319	0.3224	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
44401	12.33361111111111	B04	0.34	0.3368	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
45601	12.666944444444445	B04	0.358	0.348	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
46801	13.000277777777775	B04	0.361	0.357	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
48001	13.33361111111111	B04	0.362	0.3626	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
49201	13.666944444444445	B04	0.364	0.3654	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
50401	14.000277777777775	B04	0.368	0.3682	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
51601	14.33361111111111	B04	0.372	0.371	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
52801	14.666944444444445	B04	0.375	0.3736	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
54001	15.000277777777775	B04	0.376	0.3754	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
55201	15.33361111111111	B04	0.377	0.3764	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
56401	15.666944444444445	B04	0.377	0.3766	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
57601	16.00027777777778	B04	0.377	0.3764	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
58801	16.33361111111111	B04	0.376	0.3758	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
60001	16.666944444444443	B04	0.375	0.3752	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
61201	17.00027777777778	B04	0.374	0.3744	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
62401	17.33361111111111	B04	0.374	0.3736	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
63601	17.666944444444443	B04	0.373	0.373	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
64801	18.00027777777778	B04	0.372	0.3728	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
66001	18.33361111111111	B04	0.372	0.3728	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
67201	18.666944444444443	B04	0.373	0.373	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
68401	19.00027777777778	B04	0.374	0.3736	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
69601	19.33361111111111	B04	0.374	0.3746	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
70801	19.666944444444443	B04	0.375	0.3758	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
72001	20.00027777777778	B04	0.377	0.3768	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
73201	20.33361111111111	B04	0.379	0.378	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
74401	20.666944444444443	B04	0.379	0.3794	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
75601	21.00027777777778	B04	0.38	0.381	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
76801	21.33361111111111	B04	0.382	0.383	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
78001	21.666944444444443	B04	0.385	0.3856	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
79201	22.00027777777778	B04	0.389	0.3892	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
80401	22.33361111111111	B04	0.392	0.3924	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
81601	22.666944444444443	B04	0.398	0.3952	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
82801	23.00027777777778	B04	0.398	0.3978	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
84001	23.33361111111111	B04	0.399	0.4	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
85201	23.666944444444443	B04	0.402	0.402	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
86401	24.00027777777778	B04	0.403	0.404	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
87601	24.33361111111111	B04	0.408	0.4066	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
88801	24.666944444444443	B04	0.408	0.4086	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
90001	25.00027777777778	B04	0.412	0.411	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
91202	25.33388888888889	B04	0.412	0.4132	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
92402	25.66722222222222	B04	0.415	0.416	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
93602	26.00055555555555	B04	0.419	0.4188	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
94802	26.33388888888889	B04	0.422	0.4226	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
96002	26.66722222222222	B04	0.426	0.427	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
97202	27.00055555555555	B04	0.431	0.4316	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
98402	27.33388888888889	B04	0.437	0.4376	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
99602	27.66722222222222	B04	0.442	0.4428	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
100802	28.00055555555555	B04	0.452	0.4482	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
102002	28.33388888888889	B04	0.452	0.4534	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
103202	28.66722222222222	B04	0.458	0.459	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
104402	29.00055555555555	B04	0.463	0.4638	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
105602	29.33388888888889	B04	0.47	0.47	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
106802	29.66722222222222	B04	0.476	0.4764	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
108002	30.00055555555555	B04	0.483	0.4848	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
109202	30.33388888888889	B04	0.49	0.4918	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
110402	30.66722222222222	B04	0.505	0.5006	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
111602	31.00055555555555	B04	0.505	0.508	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
112802	31.33388888888889	B04	0.52	0.5154	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
114002	31.66722222222222	B04	0.52	0.5212	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
115202	32.00055555555556	B04	0.527	0.5282	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
116402	32.333888888888886	B04	0.534	0.5348	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
117602	32.66722222222222	B04	0.54	0.5428000000000001	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
118802	33.00055555555556	B04	0.553	0.5492	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
120002	33.333888888888886	B04	0.56	0.5558000000000001	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
121202	33.66722222222222	B04	0.559	0.562	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
122402	34.00055555555556	B04	0.567	0.5666	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
123602	34.333888888888886	B04	0.571	0.5708	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
124802	34.66722222222222	B04	0.576	0.5766	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
126002	35.00055555555556	B04	0.581	0.5821999999999999	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
127202	35.333888888888886	B04	0.588	0.5882	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
128402	35.66722222222222	B04	0.595	0.5943999999999999	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
129602	36.00055555555556	B04	0.601	0.601	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
130802	36.333888888888886	B04	0.607	0.6073999999999999	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
132002	36.66722222222222	B04	0.614	0.6134	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
133202	37.00055555555556	B04	0.62	0.6188	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
134402	37.333888888888886	B04	0.625	0.6236	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
135602	37.66722222222222	B04	0.628	0.6276	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
136802	38.00055555555556	B04	0.631	0.6312	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
138002	38.333888888888886	B04	0.634	0.6342	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
139202	38.66722222222222	B04	0.638	0.637	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
140402	39.00055555555556	B04	0.64	0.6398	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
141602	39.333888888888886	B04	0.642	0.6432	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
142802	39.66722222222222	B04	0.645	0.649	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
144002	40.00055555555556	B04	0.651	0.6556000000000001	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
145202	40.333888888888886	B04	0.667	0.6612	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
146403	40.6675	B04	0.673	0.666	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
147603	41.00083333333333	B04	0.67	0.6692	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
148803	41.33416666666667	B04	0.669	0.6688000000000001	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
150003	41.6675	B04	0.667	0.6668000000000001	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
151203	42.00083333333333	B04	0.665	0.665	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
152403	42.33416666666667	B04	0.663	0.6634	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
153603	42.6675	B04	0.661	0.6614	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
154803	43.00083333333333	B04	0.661	0.6594	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
156003	43.33416666666667	B04	0.657	0.6574	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
157203	43.6675	B04	0.655	0.6554	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
158403	44.00083333333333	B04	0.653	0.6532	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
159603	44.33416666666667	B04	0.651	0.6514	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
160803	44.6675	B04	0.65	0.6496000000000001	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
162003	45.00083333333333	B04	0.648	0.648	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
163203	45.33416666666667	B04	0.646	0.6466000000000001	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
164403	45.6675	B04	0.645	0.6452	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
165603	46.00083333333333	B04	0.644	0.6438	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
166803	46.33416666666667	B04	0.643	0.6428	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
168003	46.6675	B04	0.641	0.6418	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
169203	47.00083333333333	B04	0.641	0.6406000000000001	2	H1287	evo	A1287_E1287	a	coculture	B03B04	M9MM	0	10000	c1	0
